V1	V2	V3	V4	V5	v5ny	global_MF	ZV3	ZV4	Zv5ny	lokal_MF	FAC1_1	FAC1_2
Mexico	1991	2128,3572	2989	0,0124542987	12,4542987298	-0,2078892746	-0,4194679005	0,2748207765	-0,4582023154	-0,9780481462	-0,9780481462	-0,2078892746
Mexico	1992	2202,7579	3000	0,0199113531	19,9113531294	-0,1093701409	-0,3674699742	0,2971629958	-0,2485593785	-0,3495405959	-0,3495405959	-0,1093701409
Mexico	1993	2203,295	3008	0,0133126912	13,3126912198	-0,1616823592	-0,3670946002	0,3134118826	-0,4340700089	-0,7033299341	-0,7033299341	-0,1616823592
Mexico	1994	2245,1697	3005	0,0159878581	15,987858138	-0,1278143765	-0,3378287792	0,30731855	-0,3588620488	-0,5039972369	-0,5039972369	-0,1278143765
Mexico	1995	2179,4626	2967	0,011585919	11,5859189833	-0,2194789135	-0,383750833	0,2301363379	-0,4826153974	-1,1105306682	-1,1105306682	-0,2194789135
Mexico	1996	2177,3076	2991	0	13,25	-0,1845357749	-0,3852569416	0,2788829982	-0,4358324704	-0,8526374532	-0,8526374532	-0,1845357749
Mexico	1997	2311,1748	2967	0,0143749272	14,3749272441	-0,1554359996	-0,2916984562	0,2301363379	-0,4042069735	-0,7685296685	-0,7685296685	-0,1554359996
Mexico	1998	2387,7061	2971	0,0187464897	18,7464896652	-0,0900477386	-0,2382114742	0,2382607813	-0,2813076173	-0,3737356753	-0,3737356753	-0,0900477386
Mexico	1999	2552,3042	2982	0,0209340108	20,9340107524	-0,0122376849	-0,1231754613	0,2606030006	-0,2198090254	0,0459921615	0,0459921615	-0,0122376849
Mexico	2000	2602,5698	3037	0,0217878275	21,7878275089	0,0575528256	-0,0880453219	0,3723140971	-0,1958053581	0,5255950362	0,5255950362	0,0575528256
Mexico	2001	2688,1408	3085	0,0236684239	23,6684238906	0,1410080086	-0,0282405814	0,4698074176	-0,1429354543	1,0680150085	1,0680150085	0,1410080086
Mexico	2002	2702,5599	3103	0,0238735253	23,8735252629	0,1625791687	-0,0181632125	0,5063674128	-0,1371693634	1,2177690212	1,2177690212	0,1625791687
Mexico	2003	2692,2292	3109	0,023109735	23,1097350466	0,1578082341	-0,0253832384	0,5185540779	-0,1586420811	1,1968140942	1,1968140942	0,1578082341
Mexico	2004	2718,7796	3105	0,0223291634	22,3291634447	0,1552062495	-0,0068274218	0,5104296345	-0,1805865801	1,1565700263	1,1565700263	0,1552062495
Mexico	2005	2730,0856	3065	0,0230118026	23,0118025746	0,1303309487	0,0010742318	0,4291852007	-0,161395293	0,9499471237	0,9499471237	0,1303309487
Mexico	2006	2774,2076	3079	0,0253207454	25,3207453885	0,1761726409	0,0319106689	0,4576207525	-0,096483127	1,2414967678	1,2414967678	0,1761726409
Mexico	2007	2809,1371	3101	0,0242288954	24,2288954462	0,1955830251	0,056322557	0,5023051911	-0,1271787095	1,3640190075	1,3640190075	0,1955830251
Mexico	2008	2811,6068	3079	0,0226172679	22,6172679251	0,1629226356	0,0580486064	0,4576207525	-0,172486992	1,1229346369	1,1229346369	0,1629226356
Mexico	2009	2772,3007	3043	0,0212247077	21,224707719	0,1078493747	0,030577955	0,3845007621	-0,2116365537	0,7493095361	0,7493095361	0,1078493747
Mexico	2010	2720,519	3041	0,5254475148	23,56	0,1118159023	-0,005611772	0,3804385404	-0,1459836154	0,813433571	0,813433571	0,1118159023
Morocco	1986	1189,9231	2984	0,0082435356	8,2435355593	-0,5276441334	-1,075330375	0,2646652223	-0,5765810627	-1,4653304236	-1,4653304236	-0,5276441334
Morocco	1987	1322,7545	2970	0,010080471	10,0804710047	-0,4838578608	-0,9824958002	0,2362296704	-0,524938615	-1,1796329101	-1,1796329101	-0,4838578608
Morocco	1988	1351,4837	3049	0,0074482918	7,448291785	-0,4311727762	-0,9624172414	0,3966874272	-0,5989380459	-1,0560910683	-1,0560910683	-0,4311727762
Morocco	1989	1513,9726	2994	0,0067790594	6,7790594468	-0,4363697982	-0,848855328	0,2849763307	-0,6177524229	-0,9990380579	-0,9990380579	-0,4363697982
Morocco	1990	1514,0187	3093	0	7,523	-0,3446279057	-0,8488231092	0,4860563044	-0,5968377462	-0,6553073321	-0,6553073321	-0,3446279057
Morocco	1991	1505,1544	3072	0,0086445346	8,644534561	-0,3552021897	-0,8550182823	0,4434029766	-0,565307629	-0,6643381118	-0,6643381118	-0,3552021897
Morocco	1992	1462,7753	2902	0,0127974044	12,7974044457	-0,476415271	-0,8846366235	0,098114133	-0,4485564572	-0,9910780865	-0,9910780865	-0,476415271
Morocco	1993	1430,7437	2878	0,015747093	15,7470930182	-0,4799785381	-0,9070231975	0,0493674727	-0,365630768	-0,934916682	-0,934916682	-0,4799785381
Morocco	1994	1426,8501	3000	0,0090784421	9,0784421385	-0,4363083903	-0,9097443968	0,2971629958	-0,5531090242	-0,9816820438	-0,9816820438	-0,4363083903
Morocco	1995	1278,2466	2952	0,0162922396	16,2922396183	-0,4566214309	-1,013601939	0,1996696752	-0,3503048594	-0,9261265099	-0,9261265099	-0,4566214309
Morocco	1996	1442,6306	3089	0,0130847985	13,0847985262	-0,3191624571	-0,8987155586	0,477931861	-0,4404768408	-0,4430025929	-0,4430025929	-0,3191624571
Morocco	1997	1475,8965	3097	0,0128100327	12,810032653	-0,3049215595	-0,8754663443	0,4941807478	-0,4482014357	-0,3817431464	-0,3817431464	-0,3049215595
Morocco	1998	1571,2767	3152	0,0168335098	16,8335098338	-0,1932807271	-0,8088060493	0,6058918442	-0,335087929	0,1847316148	0,1847316148	-0,1932807271
Morocco	1999	1558,6238	3077	0,0181491492	18,1491492103	-0,2496143721	-0,8176490382	0,4535585309	-0,2981008711	0,018796212	0,018796212	-0,2496143721
Morocco	2000	1513,9786	3063	0,0209456091	20,9456090675	-0,2496971104	-0,8488511347	0,425122979	-0,2194829576	0,0752377554	0,0752377554	-0,2496971104
Morocco	2001	1493,1165	3117	0,0197007445	19,7007444554	-0,2206791627	-0,8634314536	0,5348029647	-0,2544802983	0,127881338	0,127881338	-0,2206791627
Morocco	2002	1638,5348	3154	0,0202104811	20,2104810814	-0,141297967	-0,7618000167	0,6099540659	-0,2401498834	0,5064202466	0,5064202466	-0,141297967
Morocco	2003	1705,7029	3203	0,0151560251	15,1560251461	-0,1247955105	-0,7148568842	0,7094784973	-0,3822476784	0,4538240514	0,4538240514	-0,1247955105
Morocco	2004	1863,9537	3263	0,0169699766	16,9699766473	-0,0101331271	-0,6042569377	0,831345148	-0,3312513868	1,0022200322	1,0022200322	-0,0101331271
Morocco	2005	1795,3011	3206	0,0205365012	20,5365011813	-0,0473276609	-0,6522375728	0,7155718299	-0,2309843594	0,9373088528	0,9373088528	-0,0473276609
Morocco	2006	1972,8191	3271	0,0169197435	16,9197435208	0,0284896144	-0,5281719674	0,8475940348	-0,3326636093	1,1998671428	1,1998671428	0,0284896144
Morocco	2007	1845,0661	3251	0,0247865496	24,7865496419	0,0442679511	-0,6174572978	0,8069718179	-0,1115011703	1,4135172996	1,4135172996	0,0442679511
Morocco	2008	1882,7325	3271	0,0237792885	23,7792885089	0,0635307035	-0,5911326168	0,8475940348	-0,1398186762	1,4732549723	1,4732549723	0,0635307035
Morocco	2009	1980,6498	3293	0,0202581477	20,2581477209	0,0797260806	-0,5226991672	0,8922784734	-0,2388098135	1,4830135579	1,4830135579	0,0797260806
Morocco	2010	2080,9431	3294	0,0227673673	22,7673673017	0,1328179624	-0,4526051543	0,8943095842	-0,1682671925	1,8022138896	1,8022138896	0,1328179624
Netherlands	1986	3986,6918	3133	0,1407795865	140,779586494	1,6195539824	0,8793040956	0,5673007382	3,1494541085	-1,8501326511	-1,8501326511	1,6195539824
Netherlands	1987	4002,4818	3154	0,1616111938	161,611193827	1,8296050943	0,8903395732	0,6099540659	3,735100814	-1,561905894	-1,561905894	1,8296050943
Netherlands	1988	4087,6848	3215	0,1793298806	179,329880614	2,0665525397	0,949887122	0,7338518275	4,2332328294	-0,8467278028	-0,8467278028	2,0665525397
Netherlands	1989	3890,6298	3152	0,1525140893	152,514089263	1,7129892188	0,8121672971	0,6058918442	3,4793505384	-1,8734311008	-1,8734311008	1,7129892188
Netherlands	1990	4156,0374	3280	0,1780049416	178,004941632	2,1306890243	0,99765809	0,8658740324	4,1959843282	-0,2348363838	-0,2348363838	2,1306890243
Netherlands	1991	4238,1577	3344	0,2211550584	221,155058371	2,5980104962	1,0550511698	0,9958651265	5,4090795689	0,620101839	0,620101839	2,5980104962
Netherlands	1992	4381,2197	3315	0,2428896984	242,889698359	2,8108817872	1,1550358116	0,936962912	6,0201135665	0,8429526764	0,8429526764	2,8108817872
Netherlands	1993	4609,9724	3323	0,2058906102	205,89061016	2,5526805167	1,314908851	0,9532117987	4,9799444732	1,2340374258	1,2340374258	2,5526805167
Netherlands	1994	4169,8861	3236	0,2518574264	251,857426403	2,7611583349	1,0073368119	0,7765051552	6,272226632	-0,1539333676	-0,1539333676	2,7611583349
Netherlands	1995	4523,8633	3364	0,2353130086	235,31300862	2,8270272887	1,2547280377	1,0364873434	5,8071072769	1,4774454497	1,4774454497	2,8270272887
Netherlands	1996	4526,0975	3374	0,220272268	220,272268046	2,701014026	1,2562894984	1,0567984518	5,384261357	1,4797953263	1,4797953263	2,701014026
Netherlands	1997	4300,6461	3271	0,1939844386	193,984438628	2,3094402647	1,0987237054	0,8475940348	4,6452218557	0,1059702649	0,1059702649	2,3094402647
Netherlands	1998	4539,4472	3361	0,1929002689	192,900268854	2,4476354724	1,265619474	1,0303940108	4,6147421886	1,2822350615	1,2822350615	2,4476354724
Netherlands	1999	4563,0283	3283	0,2460115015	246,011501473	2,865249271	1,2821000757	0,8719673649	6,1078779756	1,0401220434	1,0401220434	2,865249271
Netherlands	2000	4550,8999	3265	0,2075972276	207,597227603	2,5007343924	1,2736236547	0,8354073697	5,0279232425	0,6949562691	0,6949562691	2,5007343924
Netherlands	2001	4528,7586	3254	0,247395982	247,395981955	2,8426529528	1,2581493153	0,8130651504	6,1468003891	0,7625161084	0,7625161084	2,8426529528
Netherlands	2002	4313,3987	3249	0,2242586421	224,258642102	2,5665760658	1,1076363737	0,8029095962	5,4963317698	0,12680189	0,12680189	2,5665760658
Netherlands	2003	3894,8094	3141	0,2397007186	239,70071862	2,4888604718	0,815088379	0,5835496249	5,930460596	-1,5130030951	-1,5130030951	2,4888604718
Netherlands	2004	4184,9748	3197	0,2529158029	252,915802943	2,7416400056	1,0178821577	0,6972918322	6,3019811644	-0,3931651075	-0,3931651075	2,7416400056
Netherlands	2005	4101,3143	3231	0,2587659385	258,765938463	2,7987091003	0,9594126471	0,766349601	6,4664481946	-0,3103524686	-0,3103524686	2,7987091003
Netherlands	2006	4231,4856	3213	0,2469882214	246,988221449	2,7158338443	1,0503881039	0,7297896058	6,1353368667	-0,2031491355	-0,2031491355	2,7158338443
Netherlands	2007	4187,8448	3237	0,2594431757	259,443175727	2,8355494266	1,0198879728	0,778536266	6,4854876171	-0,0688907049	-0,0688907049	2,8355494266
Netherlands	2008	4274,9389	3228	0,2682507705	268,250770482	2,9327895708	1,0807571931	0,7602562684	6,7330987961	0,1067846303	0,1067846303	2,9327895708
Netherlands	2009	4219,6961	3213	0,2686384848	268,638484766	2,9070508172	1,0421485369	0,7297896058	6,7439987516	-0,1230899937	-0,1230899937	2,9070508172
Netherlands	2010	3984,8195	3208	0,2783316703	278,331670279	2,9204510901	0,8779955633	0,7196340515	7,0165068721	-0,6411012793	-0,6411012793	2,9204510901
New Zealand	1986	5821,7409	3152	0,0093418591	9,3418590648	0,9966471254	2,161802082	0,6058918442	-0,5457034865	1,651331174	1,651331174	0,9966471254
New Zealand	1987	5555,7611	3162	0,0136299944	13,6299943698	0,9651229975	1,975911384	0,6262029527	-0,4251495477	1,2365641649	1,2365641649	0,9651229975
New Zealand	1988	5453,779	3124	0,0144584367	14,4584367056	0,9097658677	1,9046370852	0,5490207406	-0,401859241	0,7776919736	0,7776919736	0,9097658677
New Zealand	1989	4701,6312	3076	0,009970046	9,9700460322	0,6056827247	1,3789682958	0,45152742	-0,5280430332	-0,4008316547	-0,4008316547	0,6056827247
New Zealand	1990	5171,997	3257	0,0156090203	15,6090202603	0,9510040024	1,7077023833	0,8191584829	-0,3695124586	1,4223265715	1,4223265715	0,9510040024
New Zealand	1991	4981,3272	3196	0,0186490173	18,6490172553	0,869545352	1,5744451126	0,6952607214	-0,2840478953	0,5900778762	0,5900778762	0,869545352
New Zealand	1992	4550,3566	3188	0,0182412382	18,2412381517	0,7315238394	1,2732439476	0,6790118346	-0,2955119405	-0,0092142166	-0,0092142166	0,7315238394
New Zealand	1993	5105,942	3229	0,0208832109	20,8832108909	0,9548452521	1,6615371856	0,7622873793	-0,2212371807	0,9290119759	0,9290119759	0,9548452521
New Zealand	1994	4834,3772	3168	0,0230730892	23,0730892227	0,8418123352	1,4717431854	0,6383896177	-0,1596723187	0,0237539181	0,0237539181	0,8418123352
New Zealand	1995	5979,6074	3208	0,0232372895	23,2372895249	1,2164106669	2,272133445	0,7196340515	-0,1550560947	1,796553763	1,796553763	1,2164106669
New Zealand	1996	5361,7356	3199	0,0319937448	31,9937447878	1,1046596405	1,8403088473	0,7013540539	0,0911173808	0,6226627715	0,6226627715	1,1046596405
New Zealand	1997	5098,7102	3223	0,0226157428	22,6157427714	0,9631331923	1,6564829508	0,7501007142	-0,1725298692	0,8106064955	0,8106064955	0,9631331923
New Zealand	1998	4661,8489	3209	0,0206772834	20,6772833537	0,8044497227	1,3511648328	0,7216651624	-0,227026498	0,2113456949	0,2113456949	0,8044497227
New Zealand	1999	4930,9897	3187	0,0274849675	27,4849675106	0,9263877761	1,539264723	0,6769807238	-0,0356395476	0,1388877345	0,1388877345	0,9263877761
New Zealand	2000	4407,5768	3173	0,0264755235	26,475523493	0,7504568414	1,1734565327	0,648545172	-0,0640184218	-0,6042520039	-0,6042520039	0,7504568414
New Zealand	2001	4687,6662	3117	0,029781556	29,7815559903	0,8149376756	1,369208293	0,5348029647	0,0289252964	-0,804866753	-0,804866753	0,8149376756
New Zealand	2002	4617,1802	3121	0,0324899652	32,4899652021	0,8218807209	1,3199463124	0,542927408	0,1050678094	-0,9603951951	-0,9603951951	0,8218807209
New Zealand	2003	4635,7751	3120	0,0306274038	30,6274037851	0,8097718675	1,3329421074	0,5408962972	0,0527049292	-0,8778658238	-0,8778658238	0,8097718675
New Zealand	2004	4742,604	3157	0,0347772519	34,7772519456	0,9104743062	1,4076037876	0,6160473985	0,1693711502	-0,5987314194	-0,5987314194	0,9104743062
New Zealand	2005	4374,1898	3183	0,0357878841	35,787884079	0,8329181163	1,1501226828	0,6688562804	0,1977834263	-0,9013811188	-0,9013811188	0,8329181163
New Zealand	2006	4707,7703	3151	0,0326188284	32,6188283912	0,8756055161	1,3832588531	0,6038607334	0,108690588	-0,6132474553	-0,6132474553	0,8756055161
New Zealand	2007	4989,4484	3184	0,0414265837	41,426583733	1,0664823759	1,5801209404	0,6708873913	0,3563062816	-0,3086519309	-0,3086519309	1,0664823759
New Zealand	2008	5040,1459	3205	0,058105635	58,1056350311	1,2495146296	1,6155529306	0,713540719	0,8252106388	-0,6752730619	-0,6752730619	1,2495146296
New Zealand	2009	4673,8171	3144	0,0453331336	45,33313361	0,9738910859	1,3595292915	0,5896429575	0,4661325677	-1,1664873921	-1,1664873921	0,9738910859
New Zealand	2010	4274,434	3139	0,0613588803	61,3588803403	0,9955795424	1,0804043234	0,5794874032	0,9166703311	-2,2896160882	-2,2896160882	0,9955795424
Nicaragua	1991	763,5282	1801	0,0057622225	5,762222465	-1,6922477057	-1,3733336277	-2,1381389073	-0,6463391383	-0,9987905867	-0,9987905867	-1,6922477057
Nicaragua	1992	796,2011	1785	0,0076477075	7,6477075371	-1,6793699737	-1,3504988554	-2,1706366808	-0,5933317969	-0,6754987064	-0,6754987064	-1,6793699737
Nicaragua	1993	723,853	1849	0,0057766102	5,7766101746	-1,6626238852	-1,4010622395	-2,0406455868	-0,6459346512	-1,0300423328	-1,0300423328	-1,6626238852
Nicaragua	1994	655,8532	1927	0,0056384591	5,6384590904	-1,6169813284	-1,448586639	-1,8822189409	-0,6498185439	-1,1122289595	-1,1122289595	-1,6169813284
Nicaragua	1995	632,1635	1965	0,0060340181	6,0340180669	-1,5877906929	-1,4651431402	-1,8050367287	-0,6386980477	-1,0639607397	-1,0639607397	-1,5877906929
Nicaragua	1996	656,7195	1976	0,0063591845	6,3591844868	-1,5681540186	-1,4479811904	-1,7826945095	-0,6295565235	-0,9419728742	-0,9419728742	-1,5681540186
Nicaragua	1997	660,8448	1956	0,005824972	5,8249720403	-1,5889173698	-1,4450980583	-1,8233167264	-0,6445750362	-1,0338170277	-1,0338170277	-1,5889173698
Nicaragua	1998	703,9556	2068	0,0051831638	5,1831638256	-1,48573247	-1,4149683391	-1,5958323117	-0,6626184286	-0,86178333	-0,86178333	-1,48573247
Nicaragua	1999	760,6718	2079	0,0074070038	7,4070038	-1,4395076205	-1,3753299379	-1,5734900924	-0,6000987904	-0,3939529757	-0,3939529757	-1,4395076205
Nicaragua	2000	794,0348	2133	0,007462601	7,4626009769	-1,3827544426	-1,3520128614	-1,4638101068	-0,5985357663	-0,2285235582	-0,2285235582	-1,3827544426
Nicaragua	2001	830,5334	2301	0,0074005445	7,4005445269	-1,2282094179	-1,3265043445	-1,1225834848	-0,6002803823	0,0849761347	0,0849761347	-1,2282094179
Nicaragua	2002	801,065	2291	0,0079957951	7,9957951041	-1,240162768	-1,3470995229	-1,1428945933	-0,583545882	0,0807372766	0,0807372766	-1,240162768
Nicaragua	2003	851,0858	2319	0,0079035475	7,9035475227	-1,2021449292	-1,3121404718	-1,0860234896	-0,5861392725	0,2314299872	0,2314299872	-1,2021449292
Nicaragua	2004	900,3819	2360	0,0071003259	7,1003258772	-1,1595687748	-1,2776879065	-1,002747945	-0,6087205406	0,2987926115	0,2987926115	-1,1595687748
Nicaragua	2005	910,6868	2400	0,0077454682	7,7454681627	-1,116359943	-1,270485912	-0,9215035112	-0,5905834162	0,4697209885	0,4697209885	-1,116359943
Nicaragua	2006	980,9725	2412	0,0088597755	8,8597754623	-1,0752404298	-1,2213639192	-0,897130181	-0,5592564816	0,8177674989	0,8177674989	-1,0752404298
Nicaragua	2007	1024,2203	2471	0,0126034036	12,6034035965	-0,9781013894	-1,191138452	-0,7772946412	-0,454010475	1,5303247451	1,5303247451	-0,9781013894
Nicaragua	2008	1047,5565	2467	0,0124430279	12,4430279046	-0,9760766222	-1,1748290085	-0,7854190846	-0,4585191763	1,5607749964	1,5607749964	-0,9760766222
Nicaragua	2009	1039,8338	2473	0,0118802178	11,8802178311	-0,9782686546	-1,1802263285	-0,7732324195	-0,4743416647	1,4710331673	1,4710331673	-0,9782686546
Nicaragua	2010	1079,754	2513	0,0130903812	13,0903812438	-0,9212181912	-1,1523264886	-0,6919879857	-0,4403198917	1,7950136847	1,7950136847	-0,9212181912
Norway	1986	3317,9621	3235	0,0320465245	32,0465245481	0,5315021432	0,4119354057	0,7744740444	0,0926011978	-1,0068526187	-1,0068526187	0,5315021432
Norway	1987	3384,7348	3307	0,034510999	34,510999005	0,63526288	0,458602197	0,9207140252	0,1618858825	-0,626648711	-0,626648711	0,63526288
Norway	1988	3231,0689	3124	0,0320772308	32,0772308121	0,4107294924	0,3512065925	0,5490207406	0,0934644543	-1,4313090965	-1,4313090965	0,4107294924
Norway	1989	3255,7618	3188	0,0353493543	35,3493543305	0,502434456	0,3684642204	0,6790118346	0,1854548768	-1,0974324656	-1,0974324656	0,502434456
Norway	1990	3233,0393	3156	0,0306901316	30,6901315817	0,4263249246	0,3525836859	0,6140162876	0,0544684191	-1,3890887939	-1,3890887939	0,4263249246
Norway	1991	3258,559	3222	0,0272851989	27,2851989469	0,4599445411	0,3704191563	0,7480696034	-0,0412557153	-1,2948544667	-1,2948544667	0,4599445411
Norway	1992	3235,6256	3219	0,0321558874	32,1558874476	0,4943867549	0,3543912259	0,7419762708	0,0956757575	-1,1527601554	-1,1527601554	0,4943867549
Norway	1993	3275,3574	3222	0,0279696533	27,9696533088	0,4710689734	0,3821593948	0,7480696034	-0,0220133959	-1,2482805544	-1,2482805544	0,4710689734
Norway	1994	3560,662	3277	0,0393826777	39,3826776585	0,7053454789	0,5815560077	0,8597806998	0,2988451919	-0,3088447577	-0,3088447577	0,7053454789
Norway	1995	3484,0828	3224	0,034185605	34,1856049705	0,5904296462	0,5280355489	0,7521318251	0,1527379593	-0,7483498011	-0,7483498011	0,5904296462
Norway	1996	3650,3541	3311	0,039567309	39,567309018	0,7627420487	0,644240945	0,9288384686	0,3040358018	-0,0916223161	-0,0916223161	0,7627420487
Norway	1997	3624,6086	3329	0,0357580233	35,7580232691	0,7363303487	0,6262476652	0,9653984638	0,1969439383	-0,2137201729	-0,2137201729	0,7363303487
Norway	1998	3588,3673	3402	0,0374843567	37,4843567036	0,8038399466	0,6009189727	1,1136695555	0,2454769906	0,011354515	0,011354515	0,8038399466
Norway	1999	3558,9287	3418	0,0408058489	40,805848945	0,8387461268	0,5803446212	1,146167329	0,3388553343	0,1420030063	0,1420030063	0,8387461268
Norway	2000	3618,6854	3378	0,0397357935	39,7357935187	0,8124404369	0,6221079982	1,0649228952	0,3087724691	0,0647291776	0,0647291776	0,8124404369
Norway	2001	3683,4779	3418	0,0417484335	41,7484334766	0,884065012	0,6673908469	1,146167329	0,3653545629	0,3348465677	0,3348465677	0,884065012
Norway	2002	3727,576	3459	0,0461542706	46,154270596	0,971949495	0,6982105806	1,2294428736	0,4892174964	0,6698468842	0,6698468842	0,971949495
Norway	2003	3793,7849	3437	0,0486019339	48,601933938	0,9946492377	0,7444833375	1,184758435	0,558029564	0,7816918594	0,7816918594	0,9946492377
Norway	2004	3919,936	3477	0,0453390875	45,3390875474	1,0369805829	0,8326491156	1,2660028688	0,4662999529	0,9350214062	0,9350214062	1,0369805829
Norway	2005	3968,861	3520	0,0441510217	44,1510216935	1,077703935	0,8668423227	1,3533406352	0,4328994168	1,0754225485	1,0754225485	1,077703935
Norway	2006	3929,5609	3446	0,0499365398	49,9365397861	1,0545452755	0,8393758647	1,2030384326	0,5955498334	1,0288142139	1,0288142139	1,0545452755
